2016,"Timing residential photovoltaic investments in the presence of demand uncertainties","Gahrooei M.R., Zhang Y., Ashuri B., Augenbroe G.",22106707,"Sustainable Cities and Society",20, ,0,0,0,0,0,0,0,0,0,0,0,3,2,1,3,5,2,16,2,18
2016,"MAESTROS: Multi-agent simulation of rework in open source software","Rubio T.R.P.M., Cardoso H.L., da Costa Oliveira E.",1860949X,"Studies in Computational Intelligence",616, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,2
2015,"Impacts of small scale rainfall variability in urban areas: a case study with 1D and 1D/2D hydrological models in a multifractal framework","Gires A., Giangola-Murzyn A., Abbes J.-B., Tchiguirinskaia I., Schertzer D., Lovejoy S.",1573062X,"Urban Water Journal",12, 8,0,0,0,0,0,0,0,0,0,3,2,3,8,2,4,1,4,27,6,33
2015,"Automation and evaluation of the SOWH test with SOWHAT","Church S.H., Ryan J.F., Dunn C.W.",10635157,"Systematic Biology",64, 6,0,0,0,0,0,0,0,0,0,0,3,3,10,2,4,0,6,28,4,32
2015,"OpenHELP (Heidelberg laparoscopy phantom): development of an open-source surgical evaluation and training tool","Kenngott H.G., Wunscher J.J., Wagner M., Preukschas A., Wekerle A.L., Neher P., Suwelack S., Speidel S., Nickel F., Oladokun D., Maier-Hein L., Dillmann R., Meinzer H.P., Muller-Stich B.P.",09302794,"Surgical Endoscopy",29, 11,0,0,0,0,0,0,0,0,0,2,4,4,5,3,3,4,2,27,1,28
2015,"A finite volume approach for the simulation of nonlinear dissipative acoustic wave propagation","Velasco-Segura R., Rendon P.L.",01652125,"Wave Motion",58, ,0,0,0,0,0,0,0,0,0,2,0,0,5,1,2,2,0,12,2,14
2015,"Ayudante: Identifying undesired variable interactions","Ul Haq I., Caballero J., Ernst M.D.",,"WODA 2015 - Proceedings of the 13th International Workshop on Dynamic Analysis",, ,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,1,0,5,0,5
2015,"Cellpath: Fusion of cellular and traffic sensor data for route flow estimation via convex optimization","Wu C., Thai J., Yadlowsky S., Pozdnoukhov A., Bayen A.",0968090X,"Transportation Research Part C: Emerging Technologies",59, ,0,0,0,0,0,0,0,0,0,0,2,1,7,3,3,3,4,23,2,25
2015,"A novel approach to obviousness: An algorithm for identifying prior art concerning 3-D printing materials","Pearce J.M.",01722190,"World Patent Information",42, ,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,0,1,9,2,11
2015,"A survey on multi-output regression","Borchani H., Varando G., Bielza C., Larranaga P.",19424787,"Wiley Interdisciplinary Reviews: Data Mining and Knowledge Discovery",5, 5,0,0,0,0,0,0,0,0,0,1,7,13,41,51,65,67,66,311,75,386
2015,"Geomapping methodology for the GeoCluster Mapping Tool to assess deployment potential of technologies for energy efficiency in buildings","Sesana M.M., Cuca B., Iannaccone G., Brumana R., Caccavelli D., Gay C.",22106707,"Sustainable Cities and Society",17, ,0,0,0,0,0,0,0,0,0,1,2,1,3,6,0,4,1,18,1,19
2015,"Assessing Mitochondrial Movement Within Neurons: Manual Versus Automated Tracking Methods","Bros H., Hauser A., Paul F., Niesner R., Infante-Duarte C.",13989219,"Traffic",16, 8,0,0,0,0,0,0,0,0,0,1,4,3,3,0,5,3,3,22,2,24
2015,"Cloudthink: A scalable secure platform for mirroring transportation systems in the cloud","Wilhelm E., Siegel J., Mayer S., Sadamori L., Dsouza S., Chau C.-K., Sarma S.",16484142,"Transport",30, 3,0,0,0,0,0,0,0,0,0,1,4,4,6,3,3,7,1,29,0,29
2015,"Bayesian Model Fusion for Forecasting Civil Unrest","Hoegh A., Leman S., Saraf P., Ramakrishnan N.",00401706,"Technometrics",57, 3,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3,2,0,8,1,9
2015,"[Vufind at the library of the chamber of labour in Vienna, Vufind an der ak bibliothek Wien]","Von Birkner M.",10222588,"VOEB-Mitteilungen",68, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"ChiMS: Open-source instrument control software platform on LabVIEW for imaging/depth profiling mass spectrometers","Cui Y., Hanley L.",10897623,"The Review of scientific instruments",86, 6,0,0,0,0,0,0,0,0,0,0,0,2,1,1,1,3,0,8,1,9
2015,"Understanding Today's Online GIS User Through the Lens of a WorldMap Survey","Guan W.W., Poplin A., Lewis B.G.",13611682,"Transactions in GIS",19, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
2015,"[Web-based laboratory for collaborative and concurrent CAD designing, assembling, and practical exercising on distance, Web-baziran laboratorij za kolaborativno CAD projektiranje i istovremeno rješavanje praktičnih problema na daljinu]","Kostic Z., Radakovic D., Cvetkovic D., Jevremovic A., Markovic D., Ranisavljev M.K.",13303651,"Tehnicki Vjesnik",22, 3,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,1,2,7,0,7
2015,"Global and local sequence alignment with a bounded number of gaps","Barton C., Flouri T., Iliopoulos C.S., Pissis S.P.",03043975,"Theoretical Computer Science",582, ,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,2,1,7,3,10
2015,"Effective techniques for message reduction and load balancing in distributed graph computation","Yan D., Cheng J., Lu Y., Ng W.",,"WWW 2015 - Proceedings of the 24th International Conference on World Wide Web",, ,0,0,0,0,0,0,0,0,0,2,10,11,17,15,11,6,12,84,7,91
2015,"Towards personalized smart city guide services in future internet environments","Seeliger R., Krauss C., Wilson A., Zwicklbauer M., Arbanowski S.",,"WWW 2015 Companion - Proceedings of the 24th International Conference on World Wide Web",, ,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,3
2015,"CT brush and CancerZap!: Two video games for computed tomography dose minimization","Alvare G., Gordon R.",17424682,"Theoretical Biology and Medical Modelling",12, 1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,0,5,1,6
2015,"Measurement of retinal sensitivity on tablet devices in age-related macular degeneration","Wu Z., Guymer R.H., Jung C.J., Goh J.K., Ayton L.N., Luu C.D., Lawson D.J., Turpin A., McKendrick A.M.",21642591,"Translational Vision Science and Technology",4, 3,0,0,0,0,0,0,0,0,0,0,2,2,4,3,4,1,2,18,5,23
2015,"Phycas: Software for bayesian phylogenetic analysis","Lewis P.O., Holder M.T., Swofford D.L.",10635157,"Systematic Biology",64, 3,0,0,0,0,0,0,0,0,0,0,7,5,6,0,2,8,1,29,1,30
2015,"Automated video-based analysis of contractility and calcium flux in human-induced pluripotent stem cell-derived cardiomyocytes cultured over different spatial scales","Huebsch N., Loskill P., Mandegar M.A., Marks N.C., Sheehan A.S., Ma Z., Mathur A., Nguyen T.N., Yoo J.C., Judge L.M., Spencer C.I., Chukka A.C., Russell C.R., So P.-L., Conklin B.R., Healy K.E.",19373384,"Tissue Engineering - Part C: Methods",21, 5,0,0,0,0,0,0,0,0,0,8,14,17,19,24,28,44,28,182,16,198
2015,"R Markdown","Baumer B., Udwin D.",19395108,"Wiley Interdisciplinary Reviews: Computational Statistics",7, 3,0,0,0,0,0,0,0,0,0,0,1,1,4,3,2,6,8,25,10,35
2015,"Computational Permeability Determination from Pore-Scale Imaging: Sample Size, Mesh and Method Sensitivities","Guibert R., Nazarova M., Horgue P., Hamon G., Creux P., Debenest G.",01693913,"Transport in Porous Media",107, 3,0,0,0,0,0,0,0,0,0,2,6,9,5,11,13,14,10,70,10,80
2015,"Bioinformatics tools for small genomes, such as hepatitis B virus","Bell T.G., Kramvis A.",19994915,"Viruses",7, 2,0,0,0,0,0,0,0,0,0,1,2,3,4,3,3,2,0,18,1,19
2015,"I-sieve: An inline high performance deduplication system used in cloud storage","Wang J., Zhao Z., Xu Z., Zhang H., Li L., Guo Y.",10070214,"Tsinghua Science and Technology",20, 1,0,0,0,0,0,0,0,0,0,1,2,2,9,0,5,5,3,27,1,28
2015,"Using Prizes to Facilitate Change in Educational Assessment","Shermis M.D., Morgan J.",,"Technology and Testing: Improving Educational and Psychological Measurement",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"A high resolution wind and wave forecast model chain for the mediterranean and adriatic sea","Donatini L., Lupieri G., Contento G., Feudale L., Pedroncini A., Cusati L.A., Crosta A.",,"Towards Green Marine Technology and Transport",, ,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2
2015,"International technology sourcing between a developing country and the rest of the world. A case study of China","Nepelski D., De Prato G.",01664972,"Technovation",35, ,0,0,0,0,0,0,0,0,0,1,3,1,7,9,1,4,3,29,4,33
2015,"Gis modelling of intermodal networks: A comparison of two methods","Moreno-Navarro J.G., Medianero-Coza A., Hilal I.",17433509,"WIT Transactions on the Built Environment",146, ,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,3,0,3
2015,"Tangible modeling with open source GIS","Petrasova A., Petras V., Harmon B., Mitasova H.",,"Tangible Modeling with Open Source GIS",, ,0,0,0,0,0,0,0,0,0,0,7,7,7,5,4,4,4,38,1,39
2015,"Bad to the Bone: Crafting Electronic Systems with BeagleBone Black, Second Edition","Barrett S., Kridner J.",19323166,"Synthesis Lectures on Digital Circuits and Systems",10, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"From drivers to athletes: Modeling and simulating cross-country skiing marathons","Treiber M., Germ R., Kesting A.",,"Traffic and Granular Flow, 2013",, ,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,5,0,5
2015,"Cellpath: Fusion of Cellular and Traffic Sensor Data for Route Flow Estimation via Convex Optimization","Wu C., Thai J., Yadlowsky S., Pozdnoukhov A., Bayen A.",23521457,"Transportation Research Procedia",7, ,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,2,6,0,6
2015,"Adaptive group-based signal control by reinforcement learning","Jin J., Ma X.",23521457,"Transportation Research Procedia",10, ,0,0,0,0,0,0,0,0,0,0,1,3,6,4,6,5,5,30,7,37
2015,"Fuzzy logic-based incident detection system using loop detectors data","Rossi R., Gastaldi M., Gecchele G., Barbaro V.",23521457,"Transportation Research Procedia",10, ,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,0,3,12,1,13
2015,"Open and collaborative learning model based on metacognitive strategies","Tudor L., Moise A.",12201766,"Studies in Informatics and Control",24, 1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2015,"[Fluid flow modelling through an axial-flow microhydro turbine, Modeliranje strujanja fluida pomoću aksijalne mikrohidro turbine]","Shojaeefard M.H., Mirzaei A., Abedinejad M.S., Yassi Y.",13303651,"Tehnicki Vjesnik",22, 6,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3,0,3
2015,"The vufind based “MT-Katalog”: A customized music library service at the university of music and drama leipzig","Hofmann A., Wiermann B.",14318814,"Studies in Classification, Data Analysis, and Knowledge Organization",48, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,"CURFIL: Random forests for image labeling on GPU","Schulz H., Waldvogel B., Sheikh R., Behnke S.",,"VISAPP 2015 - 10th International Conference on Computer Vision Theory and Applications; VISIGRAPP, Proceedings",2, ,0,0,0,0,0,0,0,0,0,0,3,4,2,2,0,0,0,11,0,11
2015,"Investigating willingness to pay to improve water supply services: Application of contingent valuation method","Tussupova K., Berndtsson R., Bramryd T., Beisenova R.",20734441,"Water (Switzerland)",7, 6,0,0,0,0,0,0,0,0,0,0,4,4,4,10,3,14,10,49,6,55
2015,"Autoperf: Workflow support for performance experiments","Dai X., Norris B., Malony A.D.",,"WOSP-C 2015 - Proceedings of the 2015 ACM/SPEC Workshop on Challenges in Performance Methods for Software Development, in Conjunction with ICPE 2015",, ,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,2
2015,"Novel integrative genomic tool for interrogating lithium response in bipolar disorder","Hunsberger J.G., Chibane F.L., Elkahloun A.G., Henderson R., Singh R., Lawson J., Cruceanu C., Nagarajan V., Turecki G., Squassina A., Medeiros C.D., Del Zompo M., Rouleau G.A., Alda M., Chuang D.-M.",21583188,"Translational Psychiatry",5, 2,0,0,0,0,0,0,0,0,0,0,4,6,9,3,8,5,8,43,3,46
2015,"Automatic calibration tool for hydrologic simulation program-FORTRAN using a shuffled complex evolution algorithm","Seong C., Herand Y., Benham B.L.",20734441,"Water (Switzerland)",7, 2,0,0,0,0,0,0,0,0,0,1,2,6,6,8,6,7,4,40,4,44
2015,"Development of a prototype web-based decision support system for watershed management","Zhang D., Chen X., Yao H.",20734441,"Water (Switzerland)",7, 2,0,0,0,0,0,0,0,0,0,1,3,1,4,5,0,6,3,23,6,29
2015,"WoodenHaptics: A starting kit for crafting force-reflecting spatial haptic devices","Forsslund J., Yip M., Sallnas E.-L.",,"TEI 2015 - Proceedings of the 9th International Conference on Tangible, Embedded, and Embodied Interaction",, ,0,0,0,0,0,0,0,0,0,0,6,5,1,2,5,4,1,24,4,28
2015,"Numerical simulation of gas-liquid circulation flow of RH","Nakamura O., Numata M., Takatani K.",00211575,"Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan",101, 2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,4,0,4
2015,"Large eddy simulation of cavity formation by a top-blown jet on liquid surface","Nakamura O., Yamamoto T., Ueno K., Takatani K.",00211575,"Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan",101, 2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,2,0,0,5,0,5
2015,"Numerical simulation of bubble rising in liquid","Nakamura O., Kumagai T., Takatani K.",00211575,"Tetsu-To-Hagane/Journal of the Iron and Steel Institute of Japan",101, 2,0,0,0,0,0,0,0,0,0,2,0,1,1,1,0,0,0,5,0,5
2015,"Distributed runtime verification of JADE multiagent systems","Briola D., Mascardi V., Ancona D.",1860949X,"Studies in Computational Intelligence",570, ,0,0,0,0,0,0,0,0,3,2,2,5,4,2,0,2,3,23,3,26
2015,"Optimizing the leveraging of real-world data to improve the development and use of medicines","Berger M.L., Lipset C., Gutteridge A., Axelsen K., Subedi P., Madigan D.",10983015,"Value in Health",18, 1,0,0,0,0,0,0,0,0,0,2,5,7,8,6,2,2,6,38,4,42
2015,"Unbraced pallet rack design in accordance with European practice-Part 1: Selection of the method of analysis","Bernuzzi C., Gobetti A., Gabbianelli G., Simoncelli M.",02638231,"Thin-Walled Structures",86, ,0,0,0,0,0,0,0,0,0,0,2,2,2,2,1,3,4,16,0,16
2014,"Computer simulation of slightly rarefied gas flows driven by significant temperature variations and their continuum limit","Rogozin O.A.",09354964,"Theoretical and Computational Fluid Dynamics",28, 6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,2
2014,"Security evaluation of support vector machines in adversarial environments","Biggio B., Corona I., Nelson B., Rubinstein B.I.P., Maiorca D., Fumera G., Giacinto G., Roli F.",,"Support Vector Machines Applications",9783319023007, ,0,0,0,0,0,0,0,0,3,3,2,3,11,14,14,13,14,77,6,83
2014,"Using imaging ToF-SIMS data to determine the cell wall thickness of fibers in wood","Gerber L., Hoang V.M., Tran L., Kiet H.A.T., Malmberg P., Hanriederd J., Ewing A.",01422421,"Surface and Interface Analysis",46, 1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,0,4,0,4
2014,"Nonlinear time-series modeling of unconfined groundwater head","Peterson T.J., Western A.W.",00431397,"Water Resources Research",50, 10,0,0,0,0,0,0,0,0,0,5,5,1,6,11,4,4,8,44,9,53
2014,"XKin: An open source framework for hand pose and gesture recognition using kinect","Pedersoli F., Benini S., Adami N., Leonardi R.",01782789,"Visual Computer",30, 10,0,0,0,0,0,0,0,0,2,3,8,14,7,9,7,4,9,63,1,64
2014,"Wind tunnel investigations of pollution dispersion in a scale model of a large area of the city of geneva","Greco D., Pontelandolfo P., Nour T., Putzu R.",17433541,"WIT Transactions on Ecology and the Environment",183, ,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
2014,"An extended gene protein/products boolean network model including post-transcriptional regulation","Benso A., Carlo S.D., Politano G., Savino A., Vasciaveo A.",17424682,"Theoretical Biology and Medical Modelling",11, 1,0,0,0,0,0,0,0,0,2,3,3,0,0,0,0,1,0,9,1,10
2014,"Infrastructure for supporting exploration and discovery in web archives","Lin J., Gholami M., Rao J.",,"WWW 2014 Companion - Proceedings of the 23rd International Conference on World Wide Web",, ,0,0,0,0,0,0,0,0,0,1,6,4,4,1,3,3,1,23,0,23
2014,"Efficient network generation under general preferential attachment","Atwood J., Ribeiro B., Towsley D.",,"WWW 2014 Companion - Proceedings of the 23rd International Conference on World Wide Web",, ,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,3,0,3
2014,"The emergence of an organizational field: The case of open source software","Ojha A.K., Rao R.A.",02560909,"Vikalpa",39, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,3,1,4
2014,"SAMURAI: Sensitivity analysis of a meta-analysis with unpublished but registered analytical investigations (software)","Kim N.Y., Bangdiwala S.I., Thaler K., Gartlehner G.",20464053,"Systematic Reviews",3, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,5,1,6
2014,"ChemShell-a modular software package for QM/MM simulations","Metz S., Kastner J., Sokol A.A., Keal T.W., Sherwood P.",17590876,"Wiley Interdisciplinary Reviews: Computational Molecular Science",4, 2,0,0,0,0,0,0,0,1,12,15,19,36,33,46,44,50,45,301,48,349
2014,"Using semidefinite programming to optimize unequal deployment of genotypes to a clonal seed orchard","Ahlinder J., Mullin T.J., Yamashita M.",16142942,"Tree Genetics and Genomes",10, 1,0,0,0,0,0,0,0,0,0,1,3,1,2,1,3,0,0,11,0,11
2014,"Illegal performance enhancing drugs and doping in sport: A picture-based brief implicit association test for measuring athletes' attitudes","Brand R., Heck P., Ziegler M.",1747597X,"Substance Abuse: Treatment, Prevention, and Policy",9, 1,0,0,0,0,0,0,0,2,3,8,7,3,0,2,1,3,1,30,2,32
2014,"Automated hydrologic analysis of ungauged basins in Serbia using open source software","Zlatanovic N., Stefanovic M., Milojevic M., Cotric J.",1751231X,"Water Practice and Technology",9, 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,2
2014,"Open Genetic Code: on open source in the life sciences","Deibel E.",1432881X,"Theoretical Chemistry Accounts",10, 1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,0,2
2014,"Capacitive near-field communication for ubiquitous interaction and perception","Grosse-Puppendahl T., Herber S., Wimmer R., Englert F., Beck S., Von Wilmsdorff J., Wichert R., Kuijper A.",,"UbiComp 2014 - Proceedings of the 2014 ACM International Joint Conference on Pervasive and Ubiquitous Computing",, ,0,0,0,0,0,0,0,0,0,7,9,5,6,3,4,6,5,45,2,47
2014,"Numerical analysis of temperature field during hardfacing process and comparison with experimental results","Lazic V.N., Ivanovic I.B., Sedmak A.S., Rudolf R., Lazic M.M., Radakovic Z.J.",03549836,"Thermal Science",18, ,0,0,0,0,0,0,0,0,0,0,2,2,2,2,2,0,2,12,0,12
2014,"[Neurosurgical planning using osirix software, Planificación Neuroquirúrgica con Software Osirix]","Jaimovich S., Guevara M., Pampin S., Jaimovich R., Gardella J.",21527806,"Surgical Neurology International",5, 5,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,2,7,1,8
2014,"Towards a standard experimental protocol for open source additive manufacturing: This paper proposes a benchmarking model for evaluating accuracy performance of 3D printers","Cruz Sanchez F.A., Boudaoud H., Muller L., Camargo M.",17452759,"Virtual and Physical Prototyping",9, 3,0,0,0,0,0,0,0,0,0,0,7,8,9,6,13,0,9,52,3,55
2014,"Towards an open source analysis toolbox for street network comparison: Indicators, tools and results of a comparison of osm and the official Austrian reference graph","Graser A., Straub M., Dragaschnig M.",13611682,"Transactions in GIS",18, 4,0,0,0,0,0,0,0,0,0,5,8,10,4,2,4,7,2,42,5,47
2014,"PARduino: A simple and inexpensive device for logging photosynthetically active radiation","Barnard H.R., Findley M.C., Csavina J.",0829318X,"Tree Physiology",34, 6,0,0,0,0,0,0,0,0,0,0,1,0,3,2,3,5,4,18,4,22
2014,"Reputation asset and environmental liability","Sjoblom R., Lindskog S.",17433541,"WIT Transactions on Ecology and the Environment",181, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2014,"Numerical analysis of axisymmetric turbulent swirling flow in circular pipe","Cocic A.S., Lecic M.R., Cantrak S.M.",03549836,"Thermal Science",18, 2,0,0,0,0,0,0,0,0,0,1,4,2,1,2,1,3,3,17,1,18
