2008,"On energy and momentum of the friedman and some more general universes","Garecki J.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2008,"A new expression for the transition rate of an accelerated particle detector","Louko J., Satz A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"3D relativistic MHD simulation of a tilted accretion disk around a rapidly rotating black hole","Fragile P.C., Anninos P., Blaes O.M., Salmonson J.D.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Black string solutions with negative cosmological constant","Mann R., Radu E., Stelea C.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"The bazanski approach in brane worlds: A brief introduction","Kahil M.E.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Higher dimensional VSI spacetimes and supergravity","Fuster A., Pelavas N.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2008,"Pair winds in schwarzschild spacetime with application to strange stars","Aksenov A.G., Milgrom M., Usov V.V.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Perturbative stability and absorption cross section in string corrected black holes","Moura F.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Neutral nuclear core vs super charged one","Rotondo M., Ruffini R., Xue S.-S.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1
2008,"Dark matter: The case of sterile neutrino","Shaposhnikov M.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"The casimir effect in relativistic quantum field theories","Mostepanenko V.M.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
2008,"The matter power spectrum as a tool to discriminate dark matter-dark energy interactions","Olivares G., Pavon D., Atrio-Barandela F.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Head-on collisions of different initial data","Sperhake U., Brugmann B., Gonzalez J.A., Hannam M.D., Husa S.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Adaptive mesh refinement and relativistic MHD","Neilsen D., Hirschmann E.W., Anderson M., Liebling S.L.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
2008,"Possible neutrino-antineutrino oscillation under gravity and its consequences","Mukhopadhyay B.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Aligned electromagnetic excitations of the Kerr-Schild solutions","Burinskii A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Dynamic wormhole spacetimes coupled to nonlinear electrodynamics","Arellano A.V.B., Lobo F.S.N.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Properties of accretion shock waves in viscous flows with cooling effects","Das S., Chakrabarti S.K.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Casimir energy and a cosmological bounce","Herdeiro C.A.R.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Stable dark energy stars: An alternative to black holes?","Lobo F.S.N.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Nieh-Yan invariant and fermions in ashtekar-barbero-immirzi formalism","Mercuri S.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1
2008,"Classification of spacetimes according to Conformal Killing vectors","Saifullah K.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Post-newtonian approximations, compact binaries, and strong-field tests of gravity","Blanchet L., Grishchuk L.P., Schafer G.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Kerr's gravity as a quantum gravity on the compton level","Burinskii A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Electro-weak model within a 5-dimensional lorentz group theory","Lecian O.M., Montani G.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Exploring the diffeomorphism invariant hilbert space of a scalar field","Sahlmann H.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Cosmological model with a born-infeld type scalar field","Kerner R., Serie E., Troisi A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"World-making with extended gravity black holes for cosmic natural selection in the multiverse scenario","Barrau A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Accurate and efficient gravitational waveforms for certain galactic compact binaries","Tessmer M., Gopakumar A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Dark energy constraints from needlets analysis of WMAP3 and NVSS data","Pietrobon D., Balbi A., Marinucci D.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Canonical analysis of radiating atmospheres of stars in equilibrium","Kovacs Z., Gergely L.A., Horvath Z.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Topological gravitation on graph manifolds","Mitskievich N.V., Efremov V.N., Hernandez Magdaleno A.M.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Thermal and chemical evolution of the primordial clouds in warm dark matter models with kev sterile neutrinos in one-zone approximation","Stasielak J., Biermann P.L., Kusenko A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Chaos in core-halo gravitating systems","Ghahramanyan T., Gurzadyan V.G.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Search for continuous gravitational waves: Simple criterion for optimal detector networks","Prix R.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2008,"Covariant description of the inhomogeneous mixmaster chaos","Benini R., Montani G.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Orbital phase in inspiralling compact binaries","Vasuth M., Mikoczi B., Gergely L.A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Is torsion a fundamental physical field?","Lecian O.M., Mercuri S., Montani G.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,2
2008,"An awesome hypothesis for dark energy: The abnormally weighting energy","Fuzfa A., Alimi J.-M.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Perturbatively non-uniform charged black strings: A new stable phase","Miyamoto U., Kudoh H.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Negative komar masses in regular stationary spacetimes","Ansorg M., Petroff D.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
2008,"Bulk viscosity impact on the scenario of warm inflation","Mimoso J.P., Nunes A., Pavon D.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Quasiperiodic oscillations due to axisymmetric and non-axisymmetric shock oscillations in black hole accretion","Chakrabarti S.K., Debnath D., Pal P.S., Nandi A., Sarkar R., Samanta M.M., Wiita P.J., Ghosh H., Som D.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"A general covariant stability theory","Wanas M.I., Bakry M.A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,2
2008,"Noncommutative translations and *-product formalism","Daszkiewicz M., Lukierski J., Woronowicz M.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Is dark matter futile on the brane?","Gergely L.A.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Talking about singularities","Cotsakis S.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1
2008,"Averaged energy inequalities for non-minimally coupled classical scalar fields","Osterbrink L.W.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Gamma-ray burst host galaxy gas and dust","Starling R., Wijers R., Wiersema K.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"On intrinsic invariance in Gurzadyan-Xue cosmological models","Khachatrian H., Vereshchagin G.V., Yegorian G.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2008,"Self-T-dual brane cosmology","Rinaldi M.",,"11th Marcel Grossmann Meeting on Recent Developments in Theoretical and Experimental General Relativity, Gravitation and Relativistic Field Theories - Proc. of the MG11 Meeting on General Relativity",, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
