2001,"Cladistic analysis of Simulium (Trichodagmia) and Simulium (Thyrsopelma) (Diptera: Simuliidae)","Miranda-Esquivel D.R., Coscaron S.",00244082,"Zoological Journal of the Linnean Society",132, 4,5,1,1,1,2,0,1,0,0,0,2,1,0,0,0,2,0,11,0,16
2001,"A survey of prepollex and prehallux variation in anuran limbs","Fabrezi M.",00244082,"Zoological Journal of the Linnean Society",131, 2,12,0,1,4,2,4,2,3,6,1,2,2,0,2,3,7,8,47,1,60
2001,"A PCR-based method for the screening of bacterial strains with antifungal activity in suppressive soybean rhizosphere","Giacomodonato M.N., Pettinari M.J., Souto G.I., Mendez B.S., Lopez N.I.",09593993,"World Journal of Microbiology and Biotechnology",17, 1,7,0,1,0,3,1,0,3,1,2,0,3,0,0,1,1,1,17,0,24
2001,"Waterbird richness in altiplano wetlands of northwestern Argentina","Caziani S.M., Derlindati E.J., Talamo A., Sureda A.L., Trucco C.E., Nicolossi G.",07386028,"Waterbirds",24, 1,7,0,1,2,0,1,3,3,3,1,1,4,1,5,0,5,2,32,3,42
2001,"Effects of the H2O2 concentration and spectral distribution of the UV lamp output power on the photooxidation of a water pollutant","Alfano O.M., Martinez M.J., Brandi R.J., Cassano A.E.",16069749,"Water Science and Technology: Water Supply",1, 2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2001,"Water decolorization using UV radiation and hydrogen peroxide: A kinetic study","Martin C.A., Alfano O.M., Cassano A.E.",02731223,"Water Science and Technology",44, 5,6,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,4,0,10
2000,"Physiological and morphological characteristics of yeasts isolated from waste oil effluents","Romero M.C., Gatti M.E., Cordoba S., Cazau M.C., Arambarri A.M.",09593993,"World Journal of Microbiology and Biotechnology",16, 7,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,2,5,0,5
2000,"Guttural calls of Blue-fronted Amazons: Structure, context, and their possible role in short range communication","Fernandez-Juricic E., Martella M.B.",00435643,"Wilson Bulletin",112, 1,2,0,0,0,0,1,1,1,0,2,1,1,0,0,1,0,1,9,0,11
2000,"Bird assemblages of protected and exploited coastal woodlands in east-central Argentina","Cueto V.R., De Casenave J.L.",00435643,"Wilson Bulletin",112, 3,6,1,2,3,3,2,1,1,3,1,1,4,1,1,1,1,2,28,0,34
2000,"Effect of predation and cowbird parasitism on the nesting success of two sympatric neotropical Marshbirds","Fernandez G.J., Mermoz M.E.",00435643,"Wilson Bulletin",112, 3,2,2,1,3,1,0,0,0,1,0,0,0,0,0,1,2,0,11,1,14
2000,"Mean amplitudes of vibration of the novel [ReFBr5]2- anion","Baran E.J.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",55, 5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,"PAC identification of electric-nuclear-quadrupole interactions in Sm-sesquioxides","Renteria M., Errico L.A., Bibiloni A.G., Freitag K., Requejo F.G.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",55, 1-2,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,3
2000,"Combined TDPAC and EXAFS Study of InPt/FER Catalysts","Ramallo-Lopez J.M., Requejo F.G., Bibiloni A.G., Renteria M., Gutierrez L., Miro E.E.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",55, 1-2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,3
2000,"Charge distribution model in cubic perovskite-type compounds","Alonso R.E., Lopez-Garcia A.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",55, 1-2,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,4
2000,"FP-LAPW Study of the EFG at Impurity Sites in Oxides: Cd in Rutile TiO2","Errico L.A., Fabricius G., Renteria M.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",55, 1-2,5,2,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,5,0,10
2000,"Inhibition of the synthesis of glycosphingolipid by a ceramide analogue (PPMP) in the gastrulation of Bufo arenarum","Aybar M.J., Fuentes A., Sanchez S.S.",09671994,"Zygote",8, 2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,2
2000,"Enantioselective liver microsomal sulphoxidation of albendazole in cattle: Effect of nutritional status","Virkel G., Lifschitz A., Soraci A., Sansinanea A., Lanusse C.",00498254,"Xenobiotica",30, 4,8,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,0,4,0,12
2000,"Population regulation in large northern herbivores: Evolution, thermodynamics, and large predators","Flueck W.T.",00442887,"Zeitschrift fur Jagdwissenschaft",46, 3,7,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,0,6,0,13
1999,"Seasonal volume forecast of the Diamante River, Argentina, based on El Nino observations and predictions","Berri G.J., Flamenco E.A.",00431397,"Water Resources Research",35, 12,8,2,1,1,0,2,0,1,1,0,1,0,1,1,0,0,0,11,0,19
1999,"Crystal structure of 4,5-dihydro-7-amino-5-oxo-[1,2,4]-triazolo-[1,5-a]pyrimidine, C5H5N5O","Orgueira H., Haj M.A., Salas J.M., Jensen W.P., Tiekink E.R.T.",14337266,"Zeitschrift fur Kristallographie - New Crystal Structures",214, 4,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
1999,"Mean Amplitudes of Vibration of the Novel [formula-ommited], [formula-ommited] and Dianions","Baran E.J.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",54, 10-11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
1999,"Tail blow energy and carapace fractures in a large glyptodont (Mammalia, Xenarthra)","Alexander R.McN., Farina R.A., Vizcaino S.F.",00244082,"Zoological Journal of the Linnean Society",126, 1,4,0,1,6,2,3,2,2,0,2,0,0,3,0,1,4,4,30,0,34
1999,"Systematics, cladistics and biogeography of the American genus Farrodes (Ephemeroptera: Leptophlebiidae: Atalophlebiinae)","Dominguez E.",00244082,"Zoological Journal of the Linnean Society",126, 2,3,0,2,1,1,0,0,1,2,1,1,0,0,2,6,1,0,18,0,21
1998,"Open-channel flow through simulated vegetation: Suspended sediment transport modeling","Lopez F., Garcia M.",00431397,"Water Resources Research",34, 9,26,11,9,9,12,6,16,13,16,6,16,14,14,11,11,7,14,185,11,222
1998,"Crystal structure of (2R,4S,5R)-2-(4-benzyloxy-5-benzyloxymethyltetrahydrofuranyl)triphenylphosphonium tetrafluoroborate tetrachloromethane solvate, C37H36PBF4O3 · CCI4","Frey W., Lieberknecht A., Griesser H., Bravo R.D., Colinas P.A., Grigera R.J.",14337266,"Zeitschrift fur Kristallographie - New Crystal Structures",213, 1-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Crystal structure of (2S,4R,5R,6R)-2-(4,5-dibenzyloxy-6-benzyloxymethyl tetrahydropyranyl)triphenylphosphonium tetrafluoroborate,α-C45H44PBF4O4 and of(2R,4R,5R,6R)-2-(4,5-dibenzyloxy-6-benzyloxy-methyl tetrahydropyranyl)triphenylphosphonium tetrafluoroborate β-C45H44PBF4O4","Frey W., Lieberknecht A., Griesser H., Bravo R.D., Colinas P.A., Grigera R.J.",14337266,"Zeitschrift fur Kristallographie - New Crystal Structures",213, 1-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1998,"Crystal structure of (E)-2,5-anhydro-3-deoxy-4,6-di-O-benzyl-1-p-methoxyphenyl-D-ribo-hex-1-enitol, C27H28O4","Frey W., Lieberknecht A., Griesser H., Bravo R.D., Colinas P.A., Grigera J.R.",14337266,"Zeitschrift fur Kristallographie - New Crystal Structures",213, 1-4,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
1998,"Ionization Depth Distribution in EPMA: Improvement of the Random Walk Model","Castellano G., Segui S., Trincavelli J.",00498246,"X-Ray Spectrometry",27, 5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1998,"A new genus and five new species of Metasarcinae from Peru (Arachnida, Opiliones, Gonyleptidae)","Kury A.B., Maury E.A.",00244082,"Zoological Journal of the Linnean Society",123, 2,0,0,0,0,0,0,2,0,0,2,0,0,1,2,1,0,2,10,0,10
1997,"Kinetics of O·- and O3·- in alkaline aqueous solutions","Gonzalez M.C., Martire D.O.",02731223,"Water Science and Technology",35, 4,2,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4,0,6
1997,"Mittlere Schwingungsamplituden der “Onium” Kationen H3O+, H3S+ und H3Se +","Baran E.J.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",52, 6-7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,"Possible test of local Lorentz invariance from τ decays","Anchordoqui L., Dova M.T., Gomez Dumm D., Lacentre P.",01709739,"Zeitschrift fur Physik C-Particles and Fields",73, 3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2
1997,"On the formation of whewellite in the cactaceae species Opuntia microdasys","Monje P.V., Baran E.J.",09395075,"Zeitschrift fur Naturforschung Section C - Journal of Biosciences",52, 3-4,7,1,0,0,4,0,0,1,1,0,0,0,1,0,1,0,1,10,0,17
1997,"Sterol and fatty acid patterns in wild and cultivated species of Lupinus (Leguminosae)","Fuentes E., Planchuelo A.M.",09395075,"Zeitschrift fur Naturforschung Section C - Journal of Biosciences",52, 1-2,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,4,0,7
1997,"Photoproduction of jets and the virtual structure of the photon","De Florian D., Garcia Canal C., Sassot R.",01709739,"Zeitschrift fur Physik C-Particles and Fields",75, 2,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18
1996,"Microscopic treatment of fluctuations in finite quantum systems","Rossignoli R., Canosa N., Egido J.L.",07223277,"Zeitschrift fur Physik B-Condensed Matter",103, 2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,"Stability of modified electroweak strings","Masperi L., Megevand A.",01709739,"Zeitschrift fur Physik C-Particles and Fields",72, 1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2
1996,"Fast ρ-NQR imaging with slice selection","Robert H., Pusiol D.J.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",51, 5-6,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,4
1996,"ESR spectrum and magnetic behavior of copper(II) sebacate","Lezama L., Rojo T., Baran E.J., Torre M.H.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",51, 7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1996,"On the formation of weddellite in Chamaecereus silvestrii, a Cactaceae species from northern Argentina","Monje P.V., Baran E.J.",09395075,"Zeitschrift fur Naturforschung Section C - Journal of Biosciences",51, 5-6,6,1,0,0,4,0,0,1,1,0,1,0,2,0,1,0,0,11,0,17
1995,"[Preparation and Spectroscopic Characterization of Sn2PO4Br, Darstellung und spektroskopische Charakterisierung von Sn2PO4Br]","Narda G.E., Pedregosa J.C., Baran E.J., Apella M.C.",09320776,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences",50, 10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,2
1995,"Effects of Juvenile Hormone Analogues (JHA) on the Development of Trypanosoma cruzi","Fichera L., Esteva M., Wimmer Z., Rodriguez J.B., Gros E.G.",09395075,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences",50, 7-8,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13
1995,"[New Ternary Vanadyl(IV) Complexes with ADP and AMP, Neue ternäre Vanadyl(IV) Komplexe mit ADP und AMP]","Ferrer E.G., Baran E.J.",09320776,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences",50, 5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
1995,"Refraction, aliasing, and the absence of motion reversals in peripheral vision","Artal P., Derrington A.M., Colombo E.",00426989,"Vision Research",35, 7,36,4,0,4,3,6,6,2,0,2,4,3,4,0,2,0,2,42,2,80
1994,"On the Reconstruction of NQR Nutation Spectra in Solids with Powder Geometry","Robert H., Pusiol D., Rommel E., Kimmich R.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",49, 1-2,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,25
1993,"Inversion of First Kind Volterra Equations: Back to Direct Methods?","Bilbao L.E., Grondona D.E.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",48, 11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1993,"Percolation on the square lattice in a L×M geometry - Analysis of percolation clusters properties","Monetti R.A., Albano E.V.",07223277,"Zeitschrift für Physik B Condensed Matter",90, 3,9,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,3,0,12
1993,"Alkaloid Composition of Lupinus Albescens (Fabaceae) from South America","Planchuelo-Ravelo A.M., Wink M.",09395075,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences",48, 5-6,7,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,4,1,12
1993,"Saccharification of native and degraded cotton cellulose and commercial microcrystalline cellulose by Trichoderma viride cellobiohydrolase I","Finetti M., Daz M., Ellenrieder G., Marx-Figini M.",09593993,"World Journal of Microbiology and Biotechnology",9, 2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,2
1992,"Nitrogen Nuclear Quadrupole Resonance Dips in the Proton Spin Relaxation Dispersion of Nematic and Smectic Thermotropic Liquid Crystals","Pusiol D.J., Noack F.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",47, 11,23,1,0,1,0,1,0,1,1,0,0,1,1,1,0,2,0,10,0,33
1992,"Role of bean lectins in Rhizobium phaseoli-Phaseolus vulgaris interactions. Some properties of lectins from two bean cultivars","Marino G.B., Boiardi J.L.",09593993,"World Journal of Microbiology &amp; Biotechnology",8, 6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1992,"Synthesis and NMR Studies of Some Steroidal Isoxazoles","Giacopello S., Deluca M.E., Seldes A.M.",09320776,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences",47, 6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
1992,"Non-Essential Activation of Rat Liver Porphobilinogen-Deaminase by Folic Acid*","Noriega G.O., Juknat A.A., Alcira M., del Batlle C.",09395075,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences",47, 5-6,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4
1992,"Development of a bioassay reagent using Photobacterium phosphoreum as a test for the detection of aquatic toxicants","Ronco A.E.",09593993,"World Journal of Microbiology &amp; Biotechnology",8, 3,2,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,3,0,5
1992,"Bacillus thuringiensis growth, sporulation and δ-endotoxin production in oxygen limited and non-limited cultures","Avignone-Rossa C., Arcas J., Mignone C.",09593993,"World Journal of Microbiology &amp; Biotechnology",8, 3,23,2,1,5,1,2,3,1,3,2,1,1,2,1,3,2,2,32,1,56
1992,"Bioleaching of metallic sulphides with Thiobacillus ferrooxidans in the absence of iron (II)","Donati E., Curutchet G., Porro S., Tedesco P.",09593993,"World Journal of Microbiology &amp; Biotechnology",8, 3,6,0,1,2,0,2,1,0,0,1,0,0,0,0,0,0,1,8,0,14
1992,"[The Interaction of the Vanadyl(I V) Cation with Calcium Hydroxylapatite, Über die Wechselwirkung des Vanadyl(IV)-Kations mit Calcium-Hydroxylapatit]","Arda G.E.N., Vega E.D., Pedregosa J.C., Etcheverry S.B., Baran E.J.",09320776,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences",47, 3,7,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,5,1,13
1992,"14N Quadrupole Interactions in Nitrogen-Containing Ceramics. Effects on 29Si NMR Line Shapes and Structural Implications","Olivieri A.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",47, 1-2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
1992,"Two-dimensional Exchange Spectroscopy Using Pure NQR","Rommel E., Nickel P., Rohmer F., Kimmich R., Gonzales C., Pusiol D.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",47, 1-2,14,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,1,18
1992,"NQR Imaging","Kimmich R., Rommel E., Nickel P., Pusiol D.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",47, 1-2,10,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,13
1991,"[Incorporation of Tetravalent Cations in the Calcium Fluoroapatite Lattice, Über den Einbau vierwertiger Kationen in das Calcium-Fluorapatit-Gitter]","Manca S.G., Urquiza N., Baran E.J.",09320776,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences",46, 12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1991,"Phase diagram of the ANNNI model in the Hamiltonian limit","Arizmendi C.M., Rizzo A.H., Epele L.N., Garcia Canal C.A.",07223277,"Zeitschrift für Physik B Condensed Matter",83, 2,7,3,0,0,2,0,1,1,0,2,1,1,0,0,1,1,0,13,0,20
1991,"High temperature superfluidity with abnormal fermionic occupancy","Aguilera-Navarro V.C., de Llano M., Plastino A., Rossignoli R.",09397922,"Zeitschrift für Physik A: Hadrons and Nuclei",340, 1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1991,"Characterization of Reaction Center-B875 Complex of Rhodocyclus gelatinosus: QB Site Properties Derived from Reconstitution Experiments","Agalidis I., Reiss-Husson F., Rivas E.",09395075,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences",46, 1-2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
1991,"Critical behavior of the site percolation model on the square lattice in a L×M geometry - Monte Carlo and finite-size scaling study","Monetti R.A., Albano E.V.",07223277,"Zeitschrift für Physik B Condensed Matter",82, 1,13,0,1,1,0,0,0,0,1,2,0,1,1,0,0,0,0,7,0,20
1991,"[The Incorporation of Al(III), Ga(III) and In(III) in the Calcium Fluoroapatite Lattice, Über den Einbau von AI(III), Ga(III) und In(III) in das Calcium-Fluorapatit-Gitte]","Manca S.G., Urquiza N.",09320776,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences",46, 1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3
1991,"Studies on Porphobilinogen-Deaminase from Saccharomyces cerevisiae","Correa Garcia S.R., Rossetti M.V., del Carmen Batlle A.M.",09395075,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences",46, 11-12,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6
1991,"Studies on Uroporphyrinogen Biosynthesis in Pig Liver","Fumagalli S.A., Kotler M.L., Rossetti M.V., Batlle A.M.D.C.",09395075,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences",46, 11-12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1990,"Proton Spin Relaxation of a Liquid Crystal with a Glassy Cholesteric State","Pusiol D., Noack F., Aguilera C.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",45, 9-10,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,3,0,3
1990,"Nodulation and nitrogen fixation on vegetative soybean plants as affected by photoperiod and gibberellic acid","Balatti P.A., Guiamet J.J., Montaldi E.R.",09593993,"World Journal of Microbiology &amp; Biotechnology",6, 3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1990,"[Vibrational-Spectroscopic Investigation on Some Mixed Calcium/Cadmium-Hydroxylapatites, Schwingungsspektroskopische Untersuchung einiger gemischter Calcium/Cadmium-Hydroxylapatite]","Narda G.E., Pedregosa J.C., Etcheverry S.B., Baran E.J.",09320776,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences",45, 8,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3,1,5
1990,"A method for estimating glycine in the presence of excess glutamate with o-phthaldialdehyde","Lombardo M.E., Araujo L.S., Branca A.",09395075,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences",45, 7-8,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
1990,"Stimulation of Calmodulin Binding to Skeletal Muscle Membrane Proteins by 1,25-Dihydroxy-Vitamin D3","Massheimer V., Fernandez L.M., De Boland A.R.",09395075,"Zeitschrift fur Naturforschung - Section C Journal of Biosciences",45, 6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
1990,"An Improved Preparation of ll, 19-Oxidopregn-4-ene-3, 20-dione and 6, 19-Oxidopregn-4-ene-3, 11, 20-trione","Brachet-Cota A.L., Burton G.",09320776,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences",45, 5,10,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,12
1990,"35Cl NQR Study of 4, 4'-Dichlorobenzophenone","Wolfenson A.E., Pusiol D.J., Brunetti A.H.",09320784,"Zeitschrift fur Naturforschung - Section A Journal of Physical Sciences",45, 3-4,13,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,14
1990,"Organic and inorganic nitrogen source ratio effects on Bacillus thuringiensis var. israelensis delta-endotoxin production","Avignone Rossa C.A., Yantorno O.M., Arcas J.A., Ertola R.J.",09593993,"World Journal of Microbiology and Biotechnology",6, 1,5,0,2,1,0,3,3,0,1,0,0,1,0,0,0,0,0,11,0,16
1990,"Diffusion on two-dimensional percolation clusters with multifractal jump probabilities","Martin H.O., Albano E.V.",07223277,"Zeitschrift für Physik B Condensed Matter",80, 1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7
1990,"A Convenient Method for the Preparation of (±)Juvenile Hormone III","Rodriguez J.B., Gros E.G.",09320776,"Zeitschrift fur Naturforschung - Section B Journal of Chemical Sciences",45, 1,2,0,0,0,0,0,1,1,0,2,1,0,0,0,0,0,0,5,0,7
